Longitude,Latitude,Centroid,Stasiun,time,PU GPM,CH GPM,Rasio,Kategori,PU GSMaP,CH GSMaP,Rasio.1,Kategori.1,PU Stasiun,CH Stasiun,Rasio.2,Kategori.2,Unnamed: 17,Unnamed: 18,Unnamed: 19
100.1213646,0.222942082,centroid_50,Stasiun Geofisika Padang Panjang,2012-02-22,124.413571,39.554680271749966,0.32,Hujan Ringan,137.4247406,8.908703360000034,0.06,Tidak terdefenisi,240.6257738,50.0,0,Tidak terdefenisi,,,
100.1213646,0.222942082,centroid_51,Stasiun Geofisika Padang Panjang,2012-11-01,124.413571,71.90854356879996,0.58,Hujan Lebat,137.4247406,36.38551506000002,0.26,Hujan Ringan,240.6257738,12.0,0,Tidak terdefenisi,,,
100.1213646,0.222942082,centroid_52,Stasiun Geofisika Padang Panjang,2020-02-15,124.413571,171.45001015999992,1.38,Hujan Lebat,137.4247406,38.49501837200008,0.28,Hujan Ringan,240.6257738,1.4999999999999716,0,Tidak terdefenisi,,,
99.75335926,0.449815492,centroid_53,Stasiun Geofisika Padang Panjang,2017-07-10,158.8820418,63.17014414000003,0.4,Hujan Ringan,127.2601901,5.294463929999943,0.04,Tidak terdefenisi,240.6257738,2.0,0,Tidak terdefenisi,,,
99.45415295,0.751004732,centroid_54,Stasiun Meteorologi FL Tobing,2011-05-18,172.389014,67.72963263500009,0.39,Hujan Ringan,123.1888091,23.507742279999984,0.19,Hujan Ringan,312.0545353,13.0,0,Tidak terdefenisi,,,
99.37177756,0.80044963,centroid_55,Stasiun Meteorologi FL Tobing,2017-03-26,141.1010802,75.40027271500011,0.53,Hujan Lebat,119.3365828,122.64534923000002,1.03,Hujan Lebat,312.0545353,0.0,0,Tidak terdefenisi,,,
99.31503073,0.833716707,centroid_56,Stasiun Meteorologi FL Tobing,2017-10-08,141.1010802,179.3047051400001,1.27,Hujan Lebat,119.3365828,63.32912112000001,0.53,Hujan Lebat,312.0545353,75.50000000000004,0,Tidak terdefenisi,,,
99.57354075,1.098461452,centroid_57,Stasiun Meteorologi FL Tobing,2021-03-12,144.099802,12.680563025000088,0.09,Tidak terdefenisi,117.5762503,2.9521270049998862,0.03,Tidak terdefenisi,312.0545353,3.2000000000000144,0,Tidak terdefenisi,,,
99.62144963,1.183993562,centroid_58,Stasiun Meteorologi FL Tobing,2012-10-21,164.1807921,57.72509234000023,0.35,Hujan Ringan,140.1172263,17.822069843999973,0.13,Hujan Ringan,312.0545353,3.0,0,Tidak terdefenisi,,,
99.23457281,1.4240494,centroid_59,Stasiun Meteorologi FL Tobing,2012-10-21,163.1106767,38.50627285800007,0.24,Hujan Ringan,123.5654364,15.128907544999963,0.12,Hujan Ringan,312.0545353,3.0,0,Tidak terdefenisi,,,
99.23457281,1.4240494,centroid_60,Stasiun Meteorologi FL Tobing,2018-11-29,163.1106767,110.92848523,0.68,Hujan Lebat,123.5654364,93.63632736999998,0.76,Hujan Lebat,312.0545353,0.0,0,Tidak terdefenisi,,,
